<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>SAO J2000 Star Catalog (from HEASARC)</CatalogType>
  <Description>Smithsonian Astrophysical Observatory Star Catalog</Description>
  <VisualMagnitudeLimit>6.5</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>SAO</Author>
  <Date>2007-10-31 18:05:07</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/sao.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9023 Objects.
    File was saved: Mon Jul 06 16:58:37 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    SAO 21814,0.896554,52.689219,6.200000,Cas,,
    SAO 21832,0.916701,58.972672,5.000000,Cas,,
    SAO 21846,0.936917,57.996594,6.400000,Cas,,
    SAO 21855,0.944394,59.181039,4.800000,Cas,,
    SAO 21967,1.067354,52.502242,6.300000,Cas,,
    SAO 21988,1.079677,51.009872,6.500000,Cas,,
    SAO 22021,1.119310,53.498317,6.500000,Cas,,
    SAO 22024,1.137878,54.920450,5.300000,Cas,,
    SAO 22032,1.142597,58.263644,5.700000,Cas,,
    SAO 22070,1.185051,55.149822,4.500000,Cas,,
    SAO 22191,1.334697,58.231586,5.300000,Cas,,
    SAO 22230,1.389323,58.142947,6.500000,Cas,,
    SAO 22268,1.430274,60.235253,2.800000,Cas,,
    SAO 22389,1.557162,58.327503,6.000000,Cas,,
    SAO 22397,1.565536,59.232056,4.900000,Cas,,
    SAO 22456,1.635380,57.977622,5.700000,Cas,,
    SAO 22520,1.704943,58.627683,6.200000,Cas,,
    SAO 22566,1.738304,57.536300,6.100000,Cas,,
    SAO 22578,1.746139,57.089042,6.200000,Cas,,
    SAO 23662,2.862638,58.314750,6.300000,Cas,,
    SAO 35039,23.001416,56.945614,5.500000,Cas,,
    SAO 35062,23.025203,57.105431,6.500000,Cas,,
    SAO 35092,23.045496,55.236525,6.500000,Cas,,
    SAO 35103,23.056003,58.564697,6.500000,Cas,,
    SAO 35147,23.110239,59.419850,4.900000,Cas,,
    SAO 35152,23.119562,59.727486,6.300000,Cas,,
    SAO 35186,23.162249,59.332925,5.600000,Cas,,
    SAO 35236,23.221382,57.168406,5.600000,Cas,,
    SAO 35285,23.278425,53.213414,5.600000,Cas,,
    SAO 35361,23.375693,60.133403,5.900000,Cas,,
    SAO 35478,23.500546,58.548967,4.900000,Cas,,
    SAO 35682,23.698477,57.260044,6.300000,Cas,,
    SAO 35700,23.718204,53.152608,6.500000,Cas,,
    SAO 35761,23.783862,57.451417,5.800000,Cas,,
    SAO 35763,23.784313,58.651919,5.100000,Cas,,
    SAO 35794,23.814986,59.978792,6.400000,Cas,,
    SAO 35798,23.820004,58.963069,6.400000,Cas,,
    SAO 35823,23.839514,51.621719,6.500000,Cas,,
    SAO 35879,23.906403,57.499453,4.800000,Cas,,
    SAO 35899,23.926041,57.412086,6.000000,Cas,,
    SAO 35917,23.952354,55.705733,5.700000,Cas,,
    SAO 35922,23.959311,60.023628,6.400000,Cas,,
    SAO 35938,23.973566,51.388544,4.800000,Cas,,
    SAO 35947,23.983481,55.754922,4.900000,Cas,,
    SAO 35983,0.008585,59.559675,6.400000,Cas,,
    SAO 36236,0.285870,47.947939,5.800000,Cas,,
    SAO 36272,0.334783,48.865350,6.300000,Cas,,
    SAO 36550,0.652749,49.354419,5.700000,Cas,,
    SAO 36602,0.724476,47.024653,5.000000,Cas,,
    SAO 36617,0.740654,47.864144,5.500000,Cas,,
    SAO 36620,0.745426,48.284372,4.700000,Cas,,
    SAO 53276,23.690811,49.512344,6.300000,Cas,,
    SAO 53573,0.022018,49.981481,6.400000,Cas,,
    SAO 202283,11.286624,-38.014447,6.200000,Cen,,
    SAO 202391,11.386830,-36.165117,5.100000,Cen,,
    SAO 202428,11.424834,-36.063094,5.300000,Cen,,
    SAO 202430,11.425855,-37.747714,6.000000,Cen,,
    SAO 202627,11.611336,-37.237836,6.500000,Cen,,
    SAO 202744,11.724250,-37.190258,6.100000,Cen,,
    SAO 202805,11.785267,-35.907061,6.300000,Cen,,
    SAO 202831,11.810903,-35.986758,6.400000,Cen,,
    SAO 202926,11.907179,-37.748897,6.500000,Cen,,
    SAO 202950,11.931861,-39.689167,6.300000,Cen,,
    SAO 203195,12.176044,-37.870186,6.100000,Cen,,
    SAO 203250,12.223683,-38.929086,5.900000,Cen,,
    SAO 203319,12.296471,-36.093931,6.300000,Cen,,
    SAO 203420,12.393180,-35.412839,5.400000,Cen,,
    SAO 203421,12.393571,-39.302975,6.400000,Cen,,
    SAO 203424,12.395818,-38.911028,5.900000,Cen,,
    SAO 203450,12.422715,-35.186464,5.800000,Cen,,
    SAO 203508,12.472903,-39.041336,5.600000,Cen,,
    SAO 203621,12.600334,-39.869914,5.900000,Cen,,
    SAO 203681,12.664579,-39.987433,4.800000,Cen,,
    SAO 203746,12.723960,-40.177908,6.500000,Cen,,
    SAO 203756,12.732931,-36.348906,6.400000,Cen,,
    SAO 203797,12.779458,-33.315594,6.000000,Cen,,
    SAO 203863,12.844775,-33.999311,5.000000,Cen,,
    SAO 203881,12.865790,-39.680714,6.100000,Cen,,
    SAO 203907,12.890613,-40.178925,4.300000,Cen,,
    SAO 204029,13.009079,-33.505264,6.100000,Cen,,
    SAO 204132,13.115073,-35.861919,5.600000,Cen,,
    SAO 204227,13.200881,-37.803172,4.900000,Cen,,
    SAO 204282,13.252700,-36.371231,6.300000,Cen,,
    SAO 204312,13.281433,-31.506286,5.400000,Cen,,
    SAO 204371,13.343289,-36.712303,2.900000,Cen,,
    SAO 204420,13.385754,-33.190097,6.300000,Cen,,
    SAO 204465,13.435497,-39.755247,5.300000,Cen,,
    SAO 204483,13.454097,-40.163100,6.500000,Cen,,
    SAO 204545,13.517409,-39.407419,4.000000,Cen,,
    SAO 204561,13.534815,-38.399161,6.300000,Cen,,
    SAO 204612,13.578694,-33.310611,6.500000,Cen,,
    SAO 204708,13.661326,-39.748086,6.400000,Cen,,
    SAO 204712,13.663497,-40.051917,5.700000,Cen,,
    SAO 204739,13.696019,-33.596806,5.600000,Cen,,
    SAO 204812,13.761462,-33.043783,4.400000,Cen,,
    SAO 204835,13.782318,-36.252153,5.200000,Cen,,
    SAO 204866,13.815282,-35.701031,6.500000,Cen,,
    SAO 204867,13.815317,-35.703969,6.500000,Cen,,
    SAO 204875,13.824092,-34.450753,4.400000,Cen,,
    SAO 204888,13.838722,-39.900972,6.500000,Cen,,
    SAO 204911,13.860167,-36.433369,6.500000,Cen,,
    SAO 204916,13.863772,-32.994389,4.700000,Cen,,
    SAO 204917,13.863909,-32.994839,6.200000,Cen,,
    SAO 204922,13.866908,-31.619431,6.200000,Cen,,
    SAO 204944,13.886806,-31.927664,4.800000,Cen,,
    SAO 204955,13.892437,-35.664200,5.600000,Cen,,
    SAO 204963,13.897845,-35.314539,6.300000,Cen,,
    SAO 204994,13.929024,-31.285033,6.500000,Cen,,
    SAO 205096,14.021933,-40.222197,6.300000,Cen,,
    SAO 205123,14.050468,-31.683794,6.300000,Cen,,
    SAO 205188,14.111378,-36.370039,2.300000,Cen,,
    SAO 205412,14.306603,-33.220636,6.500000,Cen,,
    SAO 205430,14.323308,-37.003475,6.000000,Cen,,
    SAO 205453,14.342613,-37.885342,4.200000,Cen,,
    SAO 205485,14.372136,-34.786594,5.700000,Cen,,
    SAO 205497,14.383951,-39.512128,4.500000,Cen,,
    SAO 205561,14.447186,-39.873881,6.400000,Cen,,
    SAO 205637,14.519680,-38.869678,6.000000,Cen,,
    SAO 205681,14.552674,-30.714300,6.100000,Cen,,
    SAO 205744,14.606719,-39.597200,6.100000,Cen,,
    SAO 205751,14.612279,-40.211733,5.900000,Cen,,
    SAO 205786,14.638783,-38.794211,6.100000,Cen,,
    SAO 205823,14.683736,-36.134922,5.800000,Cen,,
    SAO 205839,14.699343,-37.793589,4.100000,Cen,,
    SAO 205841,14.697526,-30.933292,6.500000,Cen,,
    SAO 205871,14.727618,-35.173789,4.100000,Cen,,
    SAO 205899,14.749765,-35.191919,5.000000,Cen,,
    SAO 205937,14.784753,-38.290956,6.000000,Cen,,
    SAO 205966,14.810570,-36.634792,6.100000,Cen,,
    SAO 206035,14.875867,-30.576900,6.400000,Cen,,
    SAO 206037,14.880825,-37.803092,5.100000,Cen,,
    SAO 206079,14.910552,-33.300431,5.900000,Cen,,
    SAO 206099,14.929089,-33.855819,5.300000,Cen,,
    SAO 206110,14.943286,-39.416203,6.400000,Cen,,
    SAO 206112,14.941903,-32.636706,6.200000,Cen,,
    SAO 206154,14.976879,-39.906672,6.300000,Cen,,
    SAO 206167,14.987196,-37.881369,6.500000,Cen,,
    SAO 206208,15.020269,-38.058453,6.000000,Cen,,
    SAO 206223,15.032806,-34.358797,6.400000,Cen,,
    SAO 222581,11.121265,-42.638642,5.300000,Cen,,
    SAO 222583,11.126122,-48.639947,6.500000,Cen,,
    SAO 222635,11.202821,-46.266844,6.500000,Cen,,
    SAO 222639,11.209191,-49.100897,5.700000,Cen,,
    SAO 222643,11.215805,-49.736508,6.300000,Cen,,
    SAO 222647,11.220756,-44.372225,5.800000,Cen,,
    SAO 222671,11.248344,-43.734228,6.400000,Cen,,
    SAO 222751,11.373081,-44.645947,6.300000,Cen,,
    SAO 222773,11.406124,-42.669167,6.400000,Cen,,
    SAO 222813,11.476406,-42.674178,5.300000,Cen,,
    SAO 222856,11.546704,-40.436078,5.700000,Cen,,
    SAO 222863,11.560352,-40.586808,5.500000,Cen,,
    SAO 222883,11.582457,-49.136656,5.600000,Cen,,
    SAO 222887,11.587013,-47.372464,5.600000,Cen,,
    SAO 222895,11.598770,-47.641703,5.400000,Cen,,
    SAO 222917,11.626095,-47.747150,5.500000,Cen,,
    SAO 222960,11.688833,-43.095814,5.700000,Cen,,
    SAO 222997,11.753487,-49.069819,6.300000,Cen,,
    SAO 223009,11.762191,-45.690033,5.400000,Cen,,
    SAO 223020,11.775293,-40.500425,5.000000,Cen,,
    SAO 223062,11.852399,-45.173644,4.700000,Cen,,
    SAO 223127,11.945524,-47.072525,6.400000,Cen,,
    SAO 223193,12.060995,-42.434197,5.300000,Cen,,
    SAO 223235,12.137416,-48.692739,5.600000,Cen,,
    SAO 223241,12.148276,-44.326178,5.900000,Cen,,
    SAO 223242,12.148468,-41.231519,5.600000,Cen,,
    SAO 223266,12.184143,-45.422653,6.500000,Cen,,
    SAO 223297,12.234059,-45.723847,5.300000,Cen,,
    SAO 223309,12.258466,-41.913064,6.300000,Cen,,
    SAO 223379,12.362978,-49.948739,6.500000,Cen,,
    SAO 223417,12.412429,-41.384239,6.200000,Cen,,
    SAO 223426,12.418987,-42.514483,6.300000,Cen,,
    SAO 223443,12.446717,-48.913244,6.200000,Cen,,
    SAO 223454,12.467339,-50.230786,4.200000,Cen,,
    SAO 223471,12.499419,-41.736072,5.900000,Cen,,
    SAO 223516,12.566434,-49.909489,6.500000,Cen,,
    SAO 223527,12.578430,-44.673275,5.900000,Cen,,
    SAO 223542,12.595979,-41.022111,5.200000,Cen,,
    SAO 223560,12.628378,-48.541233,4.000000,Cen,,
    SAO 223601,12.689714,-46.145628,5.800000,Cen,,
    SAO 223603,12.691946,-48.959642,2.400000,Cen,,
    SAO 223614,12.709835,-48.813125,4.600000,Cen,,
    SAO 223644,12.756529,-48.170511,6.500000,Cen,,
    SAO 223698,12.838767,-48.459692,6.400000,Cen,,
    SAO 223720,12.868134,-48.094100,6.400000,Cen,,
    SAO 223731,12.885237,-48.943175,4.400000,Cen,,
    SAO 223753,12.916249,-44.152058,6.000000,Cen,,
    SAO 223760,12.922064,-42.915819,5.500000,Cen,,
    SAO 223870,13.059214,-49.527350,5.000000,Cen,,
    SAO 223881,13.080029,-41.196800,6.200000,Cen,,
    SAO 223885,13.085239,-47.116669,6.500000,Cen,,
    SAO 223900,13.104638,-48.463475,5.000000,Cen,,
    SAO 223905,13.109741,-41.588603,5.700000,Cen,,
    SAO 223909,13.115171,-49.906172,4.400000,Cen,,
    SAO 223960,13.185790,-42.232981,5.800000,Cen,,
    SAO 223966,13.189773,-43.368775,5.300000,Cen,,
    SAO 223980,13.214131,-42.699703,6.100000,Cen,,
    SAO 223989,13.232636,-43.138897,6.100000,Cen,,
    SAO 224000,13.245306,-48.956775,6.000000,Cen,,
    SAO 224032,13.287193,-43.979372,5.900000,Cen,,
    SAO 224080,13.349352,-46.880511,5.800000,Cen,,
    SAO 224095,13.381314,-47.943106,6.300000,Cen,,
    SAO 224096,13.384051,-48.562861,6.500000,Cen,,
    SAO 224104,13.397853,-49.823139,6.400000,Cen,,
    SAO 224148,13.448929,-41.498089,5.800000,Cen,,
    SAO 224149,13.451756,-49.143758,6.300000,Cen,,
    SAO 224151,13.455778,-49.380939,6.300000,Cen,,
    SAO 224254,13.574706,-48.272333,6.400000,Cen,,
    SAO 224275,13.618334,-44.143197,6.000000,Cen,,
    SAO 224283,13.623239,-46.428353,6.000000,Cen,,
    SAO 224317,13.666579,-49.950150,5.600000,Cen,,
    SAO 224359,13.715271,-41.401136,6.000000,Cen,,
    SAO 224365,13.727766,-42.067600,6.100000,Cen,,
    SAO 224469,13.825087,-41.687728,3.500000,Cen,,
    SAO 224471,13.826949,-42.473808,3.300000,Cen,,
    SAO 224489,13.863112,-46.899106,5.900000,Cen,,
    SAO 224514,13.899146,-47.128033,5.900000,Cen,,
    SAO 224538,13.925662,-47.288322,3.100000,Cen,,
    SAO 224555,13.938756,-46.592506,5.900000,Cen,,
    SAO 224577,13.971184,-42.100775,4.000000,Cen,,
    SAO 224585,13.977993,-44.803553,4.200000,Cen,,
    SAO 224621,14.028730,-45.603483,4.400000,Cen,,
    SAO 224641,14.057626,-41.423411,6.400000,Cen,,
    SAO 224673,14.100780,-41.179619,4.500000,Cen,,
    SAO 224676,14.103029,-43.091858,6.300000,Cen,,
    SAO 224721,14.147742,-43.471136,6.400000,Cen,,
    SAO 224791,14.245168,-41.837608,5.800000,Cen,,
    SAO 224798,14.260764,-45.000817,6.400000,Cen,,
    SAO 224923,14.437044,-42.319039,6.400000,Cen,,
    SAO 224982,14.515691,-40.844939,6.300000,Cen,,
    SAO 225044,14.591786,-42.157806,2.600000,Cen,,
    SAO 225046,14.592084,-41.517344,5.800000,Cen,,
    SAO 225344,14.986027,-42.104250,3.400000,Cen,,
    SAO 238763,11.101597,-51.212600,6.400000,Cen,,
    SAO 238775,11.107602,-50.956794,6.300000,Cen,,
    SAO 238878,11.227583,-53.231750,5.900000,Cen,,
    SAO 238986,11.350134,-54.491000,4.300000,Cen,,
    SAO 239017,11.385563,-56.779522,6.000000,Cen,,
    SAO 239033,11.399056,-57.880356,6.500000,Cen,,
    SAO 239074,11.446462,-53.159972,5.900000,Cen,,
    SAO 239145,11.529484,-59.442256,5.000000,Cen,,
    SAO 239146,11.530186,-59.515686,5.300000,Cen,,
    SAO 239189,11.579340,-54.264103,4.800000,Cen,,
    SAO 239284,11.678510,-53.968494,6.000000,Cen,,
    SAO 239373,11.788634,-57.696514,5.400000,Cen,,
    SAO 239443,11.869476,-56.987789,5.700000,Cen,,
    SAO 239475,11.903198,-57.409978,6.300000,Cen,,
    SAO 239548,11.986357,-51.696747,6.200000,Cen,,
    SAO 239686,12.134668,-50.763239,6.500000,Cen,,
    SAO 239687,12.134778,-50.661294,4.800000,Cen,,
    SAO 239689,12.139315,-50.722442,2.900000,Cen,,
    SAO 239735,12.192044,-51.359428,6.400000,Cen,,
    SAO 239737,12.194204,-52.368561,4.200000,Cen,,
    SAO 239838,12.316598,-55.143147,5.000000,Cen,,
    SAO 239948,12.442117,-51.450781,5.000000,Cen,,
    SAO 240314,12.849408,-52.787506,5.900000,Cen,,
    SAO 240338,12.873492,-53.829494,6.300000,Cen,,
    SAO 240347,12.884418,-54.952372,5.900000,Cen,,
    SAO 240407,12.951218,-51.198747,5.300000,Cen,,
    SAO 240535,13.091887,-52.114992,6.400000,Cen,,
    SAO 240566,13.123379,-59.860556,6.100000,Cen,,
    SAO 240573,13.127294,-53.459953,6.000000,Cen,,
    SAO 240627,13.182886,-52.566903,6.300000,Cen,,
    SAO 240645,13.204842,-59.920794,4.800000,Cen,,
    SAO 240653,13.215558,-59.816689,6.400000,Cen,,
    SAO 240655,13.223184,-50.700106,6.000000,Cen,,
    SAO 240663,13.236590,-58.683933,6.000000,Cen,,
    SAO 240666,13.237442,-59.103278,5.000000,Cen,,
    SAO 240721,13.309597,-51.286042,6.400000,Cen,,
    SAO 240756,13.343028,-59.773214,6.400000,Cen,,
    SAO 240762,13.343838,-52.747933,5.700000,Cen,,
    SAO 240765,13.346742,-55.800642,6.200000,Cen,,
    SAO 240782,13.371172,-52.182933,6.100000,Cen,,
    SAO 240883,13.490342,-51.165383,5.300000,Cen,,
    SAO 241013,13.635451,-58.414942,6.400000,Cen,,
    SAO 241026,13.646966,-57.623083,6.000000,Cen,,
    SAO 241047,13.664801,-53.466311,2.600000,Cen,,
    SAO 241076,13.695744,-54.560044,5.600000,Cen,,
    SAO 241080,13.700293,-58.787128,5.500000,Cen,,
    SAO 241096,13.715551,-56.768006,6.300000,Cen,,
    SAO 241098,13.715179,-50.790583,6.300000,Cen,,
    SAO 241120,13.737761,-51.013144,6.500000,Cen,,
    SAO 241157,13.777596,-51.432903,4.700000,Cen,,
    SAO 241173,13.791039,-50.249964,6.100000,Cen,,
    SAO 241177,13.794012,-50.321203,5.500000,Cen,,
    SAO 241239,13.868002,-52.811767,5.700000,Cen,,
    SAO 241262,13.895297,-53.373706,6.100000,Cen,,
    SAO 241294,13.920049,-52.160978,5.800000,Cen,,
    SAO 241309,13.938846,-54.132036,6.400000,Cen,,
    SAO 241315,13.942486,-54.704458,6.100000,Cen,,
    SAO 241352,13.988131,-50.370078,6.100000,Cen,,
    SAO 241403,14.057286,-56.213725,5.900000,Cen,,
    SAO 241430,14.096179,-54.669375,6.300000,Cen,,
    SAO 241439,14.106965,-59.715472,6.500000,Cen,,
    SAO 241478,14.148984,-59.276619,6.400000,Cen,,
    SAO 241491,14.159685,-51.504972,6.200000,Cen,,
    SAO 241496,14.165222,-53.439103,4.800000,Cen,,
    SAO 241543,14.221225,-53.665911,5.500000,Cen,,
    SAO 241552,14.227744,-54.625736,6.200000,Cen,,
    SAO 241563,14.249160,-57.085900,5.200000,Cen,,
    SAO 241569,14.255884,-53.509731,6.300000,Cen,,
    SAO 241580,14.276171,-59.913969,5.300000,Cen,,
    SAO 241641,14.338743,-56.386681,4.400000,Cen,,
    SAO 241673,14.376932,-58.459367,5.100000,Cen,,
    SAO 241737,14.478751,-59.197872,6.500000,Cen,,
    SAO 241777,14.542470,-56.887886,6.300000,Cen,,
    SAO 241811,14.588098,-60.015828,6.400000,Cen,,
    SAO 241898,14.675692,-56.440456,6.300000,Cen,,
    SAO 251402,11.428657,-63.972789,5.300000,Cen,,
    SAO 251406,11.443132,-61.115211,5.500000,Cen,,
    SAO 251437,11.520846,-61.278469,6.400000,Cen,,
    SAO 251472,11.596338,-63.019767,3.300000,Cen,,
    SAO 251479,11.606189,-61.052350,5.800000,Cen,,
    SAO 251486,11.616832,-61.283342,5.100000,Cen,,
    SAO 251505,11.635351,-61.826408,5.300000,Cen,,
    SAO 251535,11.681551,-62.089881,4.900000,Cen,,
    SAO 251555,11.725328,-62.489358,5.200000,Cen,,
    SAO 251559,11.731374,-62.878225,6.200000,Cen,,
    SAO 251579,11.775207,-61.178428,4.200000,Cen,,
    SAO 251602,11.828058,-63.788494,4.500000,Cen,,
    SAO 251605,11.840888,-62.649464,5.600000,Cen,,
    SAO 251640,11.916615,-63.278914,6.000000,Cen,,
    SAO 252187,13.198090,-63.302792,6.400000,Cen,,
    SAO 252283,13.376588,-60.972164,6.500000,Cen,,
    SAO 252284,13.377194,-60.988286,4.600000,Cen,,
    SAO 252293,13.400144,-64.535836,4.500000,Cen,,
    SAO 252304,13.420494,-64.485247,5.500000,Cen,,
    SAO 252387,13.620066,-61.691911,5.600000,Cen,,
    SAO 252400,13.669689,-64.576964,5.800000,Cen,,
    SAO 252448,13.786302,-62.589997,6.200000,Cen,,
    SAO 252531,13.960807,-63.686586,4.700000,Cen,,
    SAO 252552,14.004816,-61.481275,6.500000,Cen,,
    SAO 252582,14.063739,-60.372981,0.900000,Cen,,
    SAO 252616,14.137233,-63.208036,6.500000,Cen,,
    SAO 252665,14.250456,-61.706983,6.500000,Cen,,
    SAO 252703,14.330963,-61.273186,5.300000,Cen,,
    SAO 252838,14.660046,-60.835375,0.100000,Cen,,
    SAO 106,0.663116,82.493942,6.400000,Cep,,
    SAO 143,0.914682,83.707417,5.500000,Cep,,
    SAO 181,1.145775,86.257064,4.500000,Cep,,
    SAO 193,1.270410,87.145375,6.400000,Cep,,
    SAO 344,2.157004,81.295881,6.000000,Cep,,
    SAO 433,2.796547,81.448517,5.900000,Cep,,
    SAO 500,3.195072,81.470619,6.000000,Cep,,
    SAO 550,3.538924,84.911078,5.800000,Cep,,
    SAO 623,4.167119,86.626064,5.800000,Cep,,
    SAO 650,4.167432,80.698553,5.300000,Cep,,
    SAO 685,4.470264,83.807764,5.400000,Cep,,
    SAO 691,4.450728,80.824069,5.600000,Cep,,
    SAO 693,4.500021,83.340478,5.700000,Cep,,
    SAO 783,5.005691,81.194058,5.300000,Cep,,
    SAO 843,5.530004,85.938381,6.500000,Cep,,
    SAO 873,5.730184,85.668128,6.500000,Cep,,
    SAO 914,6.022261,85.182203,6.400000,Cep,,
    SAO 1168,7.675216,87.020142,5.300000,Cep,,
    SAO 3534,21.222658,81.230853,6.000000,Cep,,
    SAO 3568,21.413794,80.524692,6.100000,Cep,,
    SAO 3721,22.219627,86.107942,5.400000,Cep,,
    SAO 3794,22.791376,83.153900,5.000000,Cep,,
    SAO 3808,22.850604,85.373656,6.200000,Cep,,
    SAO 3816,22.906866,84.346283,5.000000,Cep,,
    SAO 3916,23.450307,87.307456,5.600000,Cep,,
    SAO 3994,23.941023,83.191250,6.400000,Cep,,
    SAO 4048,0.155613,79.714822,6.200000,Cep,,
    SAO 4071,0.270564,76.950831,6.200000,Cep,,
    SAO 4118,0.452039,80.052222,6.500000,Cep,,
    SAO 4331,1.153420,80.011625,6.400000,Cep,,
    SAO 4341,1.204637,79.674011,5.700000,Cep,,
    SAO 4354,1.275208,79.910003,6.400000,Cep,,
    SAO 4391,1.396321,78.725872,6.100000,Cep,,
    SAO 4555,2.049214,77.916411,6.400000,Cep,,
    SAO 4594,2.213913,79.691464,6.500000,Cep,,
    SAO 4810,3.102146,79.418508,5.700000,Cep,,
    SAO 4875,3.338826,77.734769,5.500000,Cep,,
    SAO 9665,20.148153,77.711389,4.400000,Cep,,
    SAO 9911,20.912350,75.925542,6.200000,Cep,,
    SAO 9957,21.106465,71.431931,6.000000,Cep,,
    SAO 9959,21.091476,78.126406,5.900000,Cep,,
    SAO 10007,21.261729,77.012197,6.200000,Cep,,
    SAO 10057,21.477674,70.560742,3.300000,Cep,,
    SAO 10126,21.698694,71.311483,4.900000,Cep,,
    SAO 10131,21.717781,72.320153,5.400000,Cep,,
    SAO 10186,21.879703,73.702325,6.400000,Cep,,
    SAO 10216,21.987489,73.179886,5.100000,Cep,,
    SAO 10265,22.163452,72.341253,5.000000,Cep,,
    SAO 10267,22.170923,72.111047,6.400000,Cep,,
    SAO 10284,22.214686,73.307158,6.100000,Cep,,
    SAO 10351,22.394817,78.243461,6.500000,Cep,,
    SAO 10366,22.433507,70.771200,5.700000,Cep,,
    SAO 10375,22.445152,78.785786,5.800000,Cep,,
    SAO 10402,22.498033,78.824258,5.500000,Cep,,
    SAO 10414,22.537824,76.226425,5.700000,Cep,,
    SAO 10418,22.554727,70.373889,6.300000,Cep,,
    SAO 10425,22.596143,73.643208,5.200000,Cep,,
    SAO 10440,22.620271,75.371764,6.100000,Cep,,
    SAO 10629,23.131640,75.387597,4.600000,Cep,,
    SAO 10664,23.243696,74.231225,5.700000,Cep,,
    SAO 10671,23.260486,70.888219,5.600000,Cep,,
    SAO 10684,23.288605,75.299181,6.400000,Cep,,
    SAO 10737,23.454613,70.359778,5.600000,Cep,,
    SAO 10754,23.482708,75.225303,6.500000,Cep,,
    SAO 10790,23.583093,71.642117,6.100000,Cep,,
    SAO 10814,23.652901,75.292781,6.000000,Cep,,
    SAO 10817,23.655900,74.002728,6.100000,Cep,,
    SAO 10818,23.655796,77.632378,3.400000,Cep,,
    SAO 10874,23.866004,77.599397,6.500000,Cep,,
    SAO 10879,23.873653,75.544583,6.500000,Cep,,
    SAO 10934,0.027609,73.612303,6.500000,Cep,,
    SAO 10956,0.078323,67.166631,5.800000,Cep,,
    SAO 18766,20.224359,60.640614,6.200000,Cep,,
    SAO 18897,20.493024,62.994081,4.300000,Cep,,
    SAO 18979,20.671623,60.505214,6.000000,Cep,,
    SAO 18998,20.711029,60.601419,6.100000,Cep,,
    SAO 19004,20.719731,66.657483,5.600000,Cep,,
    SAO 19018,20.742530,69.752056,6.500000,Cep,,
    SAO 19019,20.754832,61.838819,3.600000,Cep,,
    SAO 19051,20.821487,64.042192,6.400000,Cep,,
    SAO 19223,21.158016,63.295533,6.500000,Cep,,
    SAO 19229,21.158893,68.490247,5.200000,Cep,,
    SAO 19257,21.228503,64.403953,6.400000,Cep,,
    SAO 19302,21.309662,62.585561,2.600000,Cep,,
    SAO 19313,21.322845,64.871772,5.200000,Cep,,
    SAO 19333,21.342636,60.756894,6.200000,Cep,,
    SAO 19432,21.462804,66.809175,5.400000,Cep,,
    SAO 19466,21.516460,60.459456,5.500000,Cep,,
    SAO 19541,21.632013,62.081936,4.900000,Cep,,
    SAO 19621,21.748130,62.460589,6.000000,Cep,,
    SAO 19624,21.757486,61.120769,4.500000,Cep,,
    SAO 19642,21.790366,60.692742,5.600000,Cep,,
    SAO 19646,21.783624,70.150836,6.400000,Cep,,
    SAO 19663,21.821955,61.272719,6.400000,Cep,,
    SAO 19665,21.818934,66.792378,6.500000,Cep,,
    SAO 19686,21.860358,65.752797,6.400000,Cep,,
    SAO 19738,21.922416,61.542022,6.200000,Cep,,
    SAO 19742,21.925295,65.320894,5.900000,Cep,,
    SAO 19753,21.944216,63.625639,4.900000,Cep,,
    SAO 19760,21.953086,66.156158,6.300000,Cep,,
    SAO 19773,21.981509,62.698286,6.200000,Cep,,
    SAO 19792,22.010908,62.488072,6.500000,Cep,,
    SAO 19826,22.062762,64.628294,6.500000,Cep,,
    SAO 19827,22.063174,64.627844,4.600000,Cep,,
    SAO 19828,22.064686,63.119803,5.500000,Cep,,
    SAO 19847,22.083474,62.785681,5.400000,Cep,,
    SAO 19849,22.085804,62.279883,5.200000,Cep,,
