<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 394,1.375140,-19.081400,6.350000,Cet,,
    HR 401,1.400693,-8.007500,6.210000,Cet,44 Cet,
    HR 402,1.400387,-8.183300,3.600000,Cet,45The Cet,
    HR 404,1.405720,-6.914700,5.910000,Cet,,
    HR 405,1.411053,-15.660300,6.140000,Cet,,
    HR 406,1.413527,-2.848600,6.150000,Cet,,
    HR 412,1.427000,-14.598900,4.900000,Cet,46 Cet,
    HR 416,1.440920,-0.398600,6.410000,Cet,,
    HR 421,1.447667,-13.056700,5.660000,Cet,47 Cet,
    HR 425,1.462947,-10.901700,6.130000,Cet,,
    HR 433,1.493360,-21.629400,5.120000,Cet,48 Cet,
    HR 444,1.550973,-9.014700,6.590000,Cet,,
    HR 448,1.561913,-7.025300,5.760000,Cet,,
    HR 451,1.577167,-15.676100,5.630000,Cet,49 Cet,
    HR 459,1.599720,-15.400300,5.420000,Cet,50 Cet,
    HR 466,1.627140,-9.403900,6.240000,Cet,,
    HR 473,1.647720,-21.275300,5.580000,Cet,,
    HR 492,1.695753,-11.324700,5.750000,Cet,,
    HR 500,1.712080,-3.690300,4.990000,Cet,,
    HR 507,1.731887,-4.765600,6.190000,Cet,,
    HR 509,1.734473,-15.937500,3.500000,Cet,52Tau Cet,
    HR 513,1.766473,-5.733300,5.340000,Cet,,
    HR 531,1.826413,-10.686400,4.670000,Cet,53Chi Cet,
    HR 539,1.857667,-10.335000,3.730000,Cet,55Zet Cet,
    HR 547,1.881140,-16.929200,5.800000,Cet,,
    HR 560,1.931613,1.849700,6.010000,Cet,,
    HR 565,1.944500,-22.526900,4.850000,Cet,56 Cet,
    HR 583,1.996140,-20.824400,5.410000,Cet,57 Cet,
    HR 585,2.000080,-21.077800,4.000000,Cet,59Ups Cet,
    HR 587,2.007473,-8.523600,5.510000,Cet,,
    HR 607,2.053247,0.128300,5.430000,Cet,60 Cet,
    HR 608,2.049613,-15.305800,5.860000,Cet,,
    HR 610,2.063387,-0.340300,5.930000,Cet,61 Cet,
    HR 611,2.061253,-4.103600,5.620000,Cet,,
    HR 616,2.108140,0.035000,6.280000,Cet,,
    HR 625,2.146027,-17.779400,6.100000,Cet,,
    HR 635,2.189193,8.569700,5.630000,Cet,64 Cet,
    HR 638,2.189500,-10.052200,6.010000,Cet,,
    HR 639,2.193280,-1.825300,5.930000,Cet,63 Cet,
    HR 649,2.216667,8.846700,4.370000,Cet,65Xi 1Cet,
    HR 650,2.213193,-2.393600,5.540000,Cet,66 Cet,
    HR 651,2.216913,-21.000300,5.860000,Cet,,
    HR 658,2.257860,-9.465600,6.550000,Cet,,
    HR 666,2.283053,-6.422200,5.510000,Cet,67 Cet,
    HR 672,2.300387,1.757800,5.580000,Cet,,
    HR 681,2.322420,-2.977500,3.040000,Cet,68Omi Cet,
    HR 684,2.328000,-4.345600,6.500000,Cet,,
    HR 689,2.365720,0.395800,5.280000,Cet,69 Cet,
    HR 691,2.370113,-0.885000,5.420000,Cet,70 Cet,
    HR 692,2.367053,-10.777800,5.460000,Cet,,
    HR 693,2.368053,-17.662200,5.870000,Cet,,
    HR 697,2.382720,-18.354400,6.220000,Cet,,
    HR 704,2.416220,-2.780000,6.330000,Cet,71 Cet,
    HR 708,2.432500,-12.290600,4.890000,Cet,72Rho Cet,
    HR 710,2.433420,-15.341100,5.830000,Cet,,
    HR 713,2.443113,-20.042800,5.880000,Cet,,
    HR 718,2.469307,8.460000,4.280000,Cet,73Xi 2Cet,
    HR 719,2.466667,1.960800,6.450000,Cet,,
    HR 725,2.493140,9.565800,6.070000,Cet,,
    HR 730,2.498720,-22.682800,6.770000,Cet,,
    HR 732,2.512553,0.255300,6.000000,Cet,,
    HR 735,2.509113,-22.545600,6.100000,Cet,,
    HR 737,2.525027,2.267200,5.250000,Cet,,
    HR 739,2.535947,-1.035000,5.350000,Cet,75 Cet,
    HR 740,2.534780,-15.244700,4.750000,Cet,76Sig Cet,
    HR 745,2.561167,-20.001900,6.210000,Cet,,
    HR 751,2.584473,7.471400,6.180000,Cet,,
    HR 752,2.578527,-7.859400,5.750000,Cet,77 Cet,
    HR 753,2.601360,6.886900,5.820000,Cet,,
    HR 754,2.597920,5.593300,4.860000,Cet,78Nu Cet,
    HR 759,2.600000,-7.831700,5.530000,Cet,80 Cet,
    HR 766,2.609753,7.729700,5.810000,Cet,,
    HR 770,2.633553,7.695300,6.390000,Cet,,
    HR 771,2.628280,-3.396100,5.650000,Cet,81 Cet,
    HR 775,2.643587,3.443100,6.210000,Cet,,
    HR 779,2.658053,0.328600,4.070000,Cet,82Del Cet,
    HR 781,2.659387,-11.872200,4.840000,Cet,83Eps Cet,
    HR 783,2.671027,6.111900,6.250000,Cet,,
    HR 784,2.670087,-9.453100,5.780000,Cet,,
    HR 790,2.687193,-0.695800,5.710000,Cet,84 Cet,
    HR 795,2.696747,-3.213300,6.050000,Cet,,
    HR 796,2.692780,-14.549400,5.980000,Cet,,
    HR 804,2.721667,3.235800,3.470000,Cet,86Gam Cet,
    HR 811,2.735387,-13.858600,4.250000,Cet,89Pi Cet,
    HR 813,2.749027,10.114200,4.270000,Cet,87Mu Cet,
    HR 816,2.755807,4.711700,6.030000,Cet,,
    HR 870,2.937167,8.381700,5.970000,Cet,,
    HR 877,2.951280,4.501100,6.110000,Cet,,
    HR 896,2.995247,8.907500,4.700000,Cet,91Lam Cet,
    HR 908,3.031193,5.336100,6.250000,Cet,,
    HR 910,3.039587,4.352800,5.610000,Cet,93 Cet,
    HR 911,3.038000,4.089700,2.530000,Cet,92Alp Cet,
    HR 926,3.077247,1.863600,6.050000,Cet,,
    HR 942,3.144087,8.470800,6.280000,Cet,,
    HR 958,3.207333,6.660800,5.560000,Cet,,
    HR 962,3.212887,-1.196100,5.060000,Cet,94 Cet,
    HR 992,3.306220,-0.930300,5.380000,Cet,95 Cet,
    HR 996,3.322693,3.370300,4.830000,Cet,96Kap1Cet,
    HR 1007,3.351887,3.675600,5.690000,Cet,97Kap2Cet,
    HR 9054,23.941640,-24.737200,6.310000,Cet,,
    HR 9065,23.972553,-15.847500,6.260000,Cet,1 Cet,
    HR 9090,0.035360,-14.676100,7.100000,Cet,,
    HR 9095,0.049333,-20.046100,6.250000,Cet,,
    HR 9096,0.052140,-24.145300,6.440000,Cet,,
    HR 9098,0.062333,-17.336100,4.550000,Cet,2 Cet,
    HR 9101,0.072140,-16.528900,5.780000,Cet,,
    HR 9103,0.075027,-10.509400,4.940000,Cet,3 Cet,
    HR 3000,7.601167,-77.634200,6.180000,Cha,,
    HR 3318,8.308780,-76.919700,4.070000,Cha,Alp Cha,
    HR 3340,8.344027,-77.484400,4.350000,Cha,The Cha,
    HR 3393,8.405500,-80.914200,5.690000,Cha,,
    HR 3502,8.688753,-78.963300,5.470000,Cha,Eta Cha,
    HR 3524,8.720113,-79.069700,6.050000,Cha,,
    HR 3543,8.765333,-79.504400,5.790000,Cha,,
    HR 3695,9.203420,-76.663100,6.140000,Cha,,
    HR 3795,9.402527,-80.786900,5.360000,Cha,Iot Cha,
    HR 3860,9.564780,-80.941400,5.110000,Cha,Zet Cha,
    HR 3902,9.772387,-76.776100,5.450000,Cha,Nu Cha,
    HR 3983,10.012140,-82.214700,5.520000,Cha,Mu 1Cha,
    HR 3997,10.068780,-81.565800,6.600000,Cha,Mu 2Cha,
    HR 4161,10.530833,-81.921100,7.070000,Cha,,
    HR 4170,10.590220,-76.309200,6.300000,Cha,,
    HR 4174,10.591140,-78.607800,4.110000,Cha,Gam Cha,
    HR 4206,10.697580,-79.783300,5.970000,Cha,,
    HR 4231,10.754360,-80.469700,5.470000,Cha,Del1Cha,
    HR 4234,10.763000,-80.540300,4.450000,Cha,Del2Cha,
    HR 4268,10.874307,-79.559400,6.330000,Cha,,
    HR 4304,10.986920,-81.556100,6.710000,Cha,,
    HR 4385,11.309527,-79.668600,6.350000,Cha,,
    HR 4397,11.365860,-77.608300,6.430000,Cha,,
    HR 4479,11.621000,-75.896700,5.650000,Cha,Pi Cha,
    HR 4507,11.683667,-83.100000,6.330000,Cha,,
    HR 4509,11.715387,-79.306400,6.390000,Cha,,
    HR 4583,11.993693,-78.221900,4.910000,Cha,Eps Cha,
    HR 4605,12.079587,-76.519200,5.040000,Cha,Kap Cha,
    HR 4649,12.232140,-78.573600,6.350000,Cha,,
    HR 4674,12.305747,-79.312200,4.260000,Cha,Bet Cha,
    HR 4976,13.238113,-78.447200,5.850000,Cha,,
    HR 5082,13.554113,-77.568300,6.480000,Cha,,
    HR 5115,13.653307,-75.683900,6.340000,Cha,,
    HR 5188,13.927420,-82.666100,5.950000,Cha,,
    HR 5194,13.863167,-69.401400,5.750000,Cir,,
    HR 5218,13.913587,-67.652500,5.710000,Cir,,
    HR 5242,13.975333,-65.800600,6.200000,Cir,,
    HR 5253,14.014500,-66.268600,5.970000,Cir,,
    HR 5293,14.175253,-70.305600,6.050000,Cir,,
    HR 5295,14.183860,-69.719700,6.060000,Cir,,
    HR 5320,14.277387,-66.587800,5.750000,Cir,,
    HR 5379,14.418413,-68.195300,5.610000,Cir,,
    HR 5382,14.427640,-66.173300,6.360000,Cir,,
    HR 5391,14.451973,-65.821700,5.850000,Cir,,
    HR 5408,14.521253,-67.717200,5.830000,Cir,,
    HR 5443,14.629527,-67.932200,6.040000,Cir,,
    HR 5463,14.708447,-64.975300,3.190000,Cir,Alp Cir,
    HR 5465,14.698807,-58.616100,6.220000,Cir,,
    HR 5482,14.754807,-62.875800,5.360000,Cir,,
    HR 5486,14.748747,-58.477800,6.110000,Cir,,
    HR 5488,14.753027,-55.601900,6.100000,Cir,,
    HR 5500,14.812333,-66.593900,5.910000,Cir,,
    HR 5515,14.818580,-56.667800,6.230000,Cir,,
    HR 5527,14.876387,-63.810000,5.870000,Cir,,
    HR 5539,14.911780,-65.991400,6.090000,Cir,Zet Cir,
    HR 5546,14.926280,-60.114200,5.200000,Cir,,
    HR 5551,14.945553,-62.780800,5.110000,Cir,The Cir,
    HR 5593,15.080053,-64.031700,5.170000,Cir,Eta Cir,
    HR 5623,15.157080,-63.642800,6.280000,Cir,,
    HR 5632,15.179053,-61.422500,6.300000,Cir,,
    HR 5645,15.216947,-61.743900,6.320000,Cir,,
    HR 5661,15.276780,-60.903900,5.730000,Cir,,
    HR 5664,15.282420,-60.957500,5.090000,Cir,Del Cir,
    HR 5666,15.294140,-63.610600,4.860000,Cir,Eps Cir,
    HR 5670,15.291887,-58.801100,4.070000,Cir,Bet Cir,
    HR 5680,15.313587,-60.496400,5.460000,Cir,,
    HR 5700,15.386220,-60.656900,5.670000,Cir,,
    HR 5704,15.389640,-59.320800,4.510000,Cir,Gam Cir,
    HR 2213,6.212860,-17.763100,6.520000,CMa,,
    HR 2225,6.229193,-23.861900,6.390000,CMa,,
    HR 2226,6.225913,-29.396100,6.540000,CMa,,
    HR 2242,6.252333,-20.272200,5.910000,CMa,,
    HR 2243,6.254860,-18.476700,5.990000,CMa,,
    HR 2244,6.262473,-13.718300,5.010000,CMa,,
    HR 2249,6.268807,-16.617800,5.920000,CMa,,
    HR 2252,6.265887,-29.788300,6.670000,CMa,,
    HR 2254,6.284307,-22.715000,6.070000,CMa,,
    HR 2260,6.294920,-16.815800,5.140000,CMa,,
    HR 2266,6.303807,-19.966900,5.520000,CMa,,
    HR 2268,6.313553,-15.024700,6.060000,CMa,,
    HR 2271,6.316387,-20.926100,5.810000,CMa,,
    HR 2282,6.338553,-30.063300,3.020000,CMa,1Zet CMa,
    HR 2284,6.356860,-11.773300,5.640000,CMa,,
    HR 2294,6.378333,-17.955800,1.980000,CMa,2Bet CMa,
    HR 2303,6.396113,-15.071700,6.240000,CMa,,
    HR 2305,6.402860,-11.530300,5.220000,CMa,,
    HR 2306,6.396553,-19.785300,6.600000,CMa,,
    HR 2307,6.387333,-31.790000,6.340000,CMa,,
    HR 2309,6.405693,-12.962500,6.120000,CMa,,
    HR 2311,6.398860,-25.577800,5.630000,CMa,,
    HR 2318,6.412193,-28.780000,6.390000,CMa,,
    HR 2349,6.453113,-25.856700,6.070000,CMa,,
    HR 2359,6.477027,-17.466100,5.770000,CMa,,
    HR 2361,6.469473,-32.580000,4.480000,CMa,Lam CMa,
    HR 2364,6.477553,-32.371100,5.740000,CMa,,
    HR 2373,6.509640,-13.148100,6.160000,CMa,,
    HR 2379,6.523053,-12.391700,5.150000,CMa,,
    HR 2380,6.512860,-27.769400,5.930000,CMa,,
    HR 2387,6.530920,-23.418300,4.330000,CMa,4Xi 1CMa,
    HR 2392,6.546360,-11.166400,6.240000,CMa,,
    HR 2397,6.544167,-32.030600,5.690000,CMa,,
    HR 2403,6.557387,-20.923900,6.400000,CMa,,
    HR 2414,6.584280,-22.964700,4.540000,CMa,5Xi 2CMa,
    HR 2415,6.576473,-32.716400,5.620000,CMa,,
    HR 2423,6.606333,-18.660000,5.700000,CMa,6Nu 1CMa,
    HR 2428,6.612973,-13.320800,5.970000,CMa,,
    HR 2429,6.611387,-19.255800,3.950000,CMa,7Nu 2CMa,
    HR 2433,6.611360,-22.615000,6.350000,CMa,,
    HR 2437,6.628027,-12.985000,6.120000,CMa,,
    HR 2443,6.631500,-18.237500,4.430000,CMa,8Nu 3CMa,
    HR 2447,6.629887,-32.339700,5.270000,CMa,,
    HR 2448,6.643167,-16.873600,6.030000,CMa,,
    HR 2450,6.654640,-14.145800,4.820000,CMa,,
    HR 2455,6.660087,-23.695600,6.050000,CMa,,
    HR 2460,6.661860,-30.470300,5.710000,CMa,,
    HR 2481,6.712720,-22.449200,6.130000,CMa,,
    HR 2491,6.752473,-16.716100,-1.460000,CMa,9Alp CMa,
    HR 2492,6.741220,-31.070600,5.200000,CMa,10 CMa,
    HR 2493,6.747747,-27.341400,6.450000,CMa,,
    HR 2495,6.756473,-23.461900,6.050000,CMa,,
    HR 2497,6.750667,-30.586100,6.540000,CMa,,
    HR 2498,6.766473,-14.796100,5.320000,CMa,,
    HR 2500,6.756333,-31.793600,5.920000,CMa,,
    HR 2501,6.758693,-30.948900,5.800000,CMa,,
    HR 2504,6.780860,-14.425800,5.290000,CMa,11 CMa,
    HR 2509,6.783747,-21.015600,6.080000,CMa,12 CMa,
    HR 2522,6.816053,-15.144700,5.390000,CMa,,
    HR 2528,6.828887,-24.075800,6.330000,CMa,,
    HR 2535,6.839413,-17.083900,5.790000,CMa,,
    HR 2537,6.835000,-27.333900,7.040000,CMa,,
    HR 2538,6.830693,-32.508600,3.960000,CMa,13Kap CMa,
    HR 2544,6.843580,-25.778100,6.330000,CMa,,
    HR 2545,6.839807,-31.706100,5.700000,CMa,,
    HR 2565,6.888553,-19.032800,5.640000,CMa,,
    HR 2566,6.889360,-18.933300,6.140000,CMa,,
    HR 2567,6.883360,-26.957500,6.400000,CMa,,
    HR 2571,6.892473,-20.224200,4.830000,CMa,15 CMa,
    HR 2574,6.903167,-12.038600,4.070000,CMa,14The CMa,
    HR 2576,6.892753,-28.539700,6.040000,CMa,,
    HR 2578,6.898693,-24.539200,6.210000,CMa,,
    HR 2580,6.902193,-24.183900,3.870000,CMa,16Omi1CMa,
    HR 2583,6.903613,-23.928300,6.910000,CMa,,
    HR 2588,6.917420,-20.404700,5.740000,CMa,17 CMa,
    HR 2590,6.927053,-20.136400,4.680000,CMa,19Pi CMa,
    HR 2593,6.935167,-14.043600,5.000000,CMa,18Mu CMa,
    HR 2595,6.929667,-22.941400,5.300000,CMa,,
    HR 2596,6.935613,-17.054200,4.370000,CMa,20Iot CMa,
    HR 2598,6.931887,-31.790000,6.360000,CMa,,
    HR 2603,6.954113,-22.203300,6.610000,CMa,,
    HR 2607,6.959420,-24.630600,5.460000,CMa,,
    HR 2611,6.961780,-27.537500,6.230000,CMa,,
    HR 2614,6.968780,-27.164700,6.370000,CMa,,
    HR 2616,6.976640,-25.413900,5.590000,CMa,,
    HR 2618,6.977080,-28.972200,1.500000,CMa,21Eps CMa,
    HR 2621,6.978833,-30.997800,6.420000,CMa,,
    HR 2623,6.994247,-21.603300,6.260000,CMa,,
    HR 2625,7.002253,-20.158900,6.310000,CMa,,
    HR 2628,7.005360,-22.119400,6.530000,CMa,,
    HR 2637,7.011833,-28.489400,6.270000,CMa,,
    HR 2640,7.018307,-25.215300,5.630000,CMa,,
    HR 2646,7.028640,-27.934700,3.470000,CMa,22Sig CMa,
    HR 2653,7.050413,-23.833300,3.020000,CMa,24Omi2CMa,
    HR 2657,7.062640,-15.633300,4.120000,CMa,23Gam CMa,
    HR 2664,7.079753,-22.032200,6.090000,CMa,,
    HR 2678,7.111307,-11.294200,5.390000,CMa,,
    HR 2679,7.109973,-12.393900,6.480000,CMa,,
    HR 2680,7.100167,-30.655600,6.340000,CMa,,
    HR 2686,7.114527,-24.960600,6.080000,CMa,,
    HR 2688,7.116693,-26.657800,6.620000,CMa,,
    HR 2690,7.122947,-23.840300,5.710000,CMa,,
    HR 2693,7.139860,-26.393300,1.840000,CMa,25Del CMa,
    HR 2695,7.147027,-24.044200,6.650000,CMa,,
    HR 2699,7.159220,-16.234700,6.030000,CMa,,
    HR 2704,7.161913,-25.231100,5.690000,CMa,,
    HR 2705,7.169247,-18.685300,6.230000,CMa,,
    HR 2708,7.172053,-27.491400,5.460000,CMa,,
    HR 2716,7.194887,-20.883100,5.840000,CMa,,
    HR 2718,7.203387,-25.942500,5.920000,CMa,26 CMa,
    HR 2720,7.201140,-30.821700,6.100000,CMa,,
    HR 2723,7.218667,-11.251400,5.780000,CMa,,
    HR 2724,7.206693,-27.474200,6.590000,CMa,,
    HR 2730,7.223307,-22.673300,6.010000,CMa,,
    HR 2733,7.230080,-22.906400,6.360000,CMa,,
    HR 2734,7.226753,-27.356400,6.120000,CMa,,
    HR 2741,7.229753,-31.083900,6.600000,CMa,,
    HR 2743,7.232553,-30.340000,6.330000,CMa,,
    HR 2745,7.237553,-26.352500,4.660000,CMa,27 CMa,
    HR 2749,7.246860,-26.772800,3.850000,CMa,28Ome CMa,
    HR 2750,7.247527,-27.038100,5.580000,CMa,,
    HR 2755,7.263193,-23.740600,6.320000,CMa,,
    HR 2756,7.255833,-30.686400,5.360000,CMa,,
    HR 2758,7.270693,-15.585800,5.460000,CMa,,
    HR 2764,7.276887,-23.315600,4.790000,CMa,,
    HR 2766,7.276387,-27.881100,4.640000,CMa,,
    HR 2768,7.282553,-30.896700,6.320000,CMa,,
    HR 2774,7.296640,-26.797500,6.460000,CMa,,
    HR 2781,7.311193,-24.558900,4.980000,CMa,29 CMa,
    HR 2782,7.311780,-24.954200,4.400000,CMa,30Tau CMa,
    HR 2785,7.317220,-19.280300,6.090000,CMa,,
    HR 2786,7.314220,-26.585800,5.280000,CMa,,
    HR 2788,7.324473,-16.395000,5.700000,CMa,,
    HR 2796,7.349500,-14.360000,5.450000,CMa,,
    HR 2799,7.348113,-22.851700,6.610000,CMa,,
    HR 2800,7.348613,-26.963600,6.010000,CMa,,
    HR 2802,7.351193,-25.891400,5.870000,CMa,,
    HR 2812,7.370420,-19.016700,4.960000,CMa,,
    HR 2819,7.383500,-31.923900,5.430000,CMa,,
    HR 2822,7.391413,-27.834200,5.380000,CMa,,
    HR 2823,7.392193,-32.202200,5.390000,CMa,,
    HR 2824,7.398413,-30.216900,6.600000,CMa,,
    HR 2825,7.411140,-16.201100,5.330000,CMa,,
    HR 2826,7.404780,-22.912800,6.190000,CMa,,
    HR 2827,7.401587,-29.303100,2.450000,CMa,31Eta CMa,
    HR 2831,7.414087,-19.012200,6.240000,CMa,,
    HR 2832,7.418973,-13.751900,5.780000,CMa,,
    HR 2834,7.412167,-31.808900,5.350000,CMa,,
    HR 2839,7.422193,-21.982800,6.050000,CMa,,
    HR 2841,7.423693,-25.217800,5.780000,CMa,,
    HR 2847,7.428613,-31.738600,6.310000,CMa,,
    HR 2850,7.444640,-23.712200,6.560000,CMa,,
    HR 2853,7.452220,-17.864400,5.630000,CMa,,
    HR 2855,7.449833,-23.086100,5.610000,CMa,,
    HR 2859,7.464360,-11.556900,5.790000,CMa,,
    HR 2682,7.130420,7.471100,5.750000,CMi,,
    HR 2710,7.197587,5.654700,6.090000,CMi,,
    HR 2713,7.202053,5.474700,6.160000,CMi,,
    HR 2728,7.242387,12.115800,5.620000,CMi,,
    HR 2729,7.238887,3.111400,5.350000,CMi,,
    HR 2747,7.260947,7.977800,5.820000,CMi,,
    HR 2760,7.288280,6.680600,6.650000,CMi,,
    HR 2778,7.322887,2.740600,5.890000,CMi,,
    HR 2779,7.329887,7.142800,5.910000,CMi,,
    HR 2801,7.367640,0.177200,5.990000,CMi,,
    HR 2820,7.416167,11.669700,5.300000,CMi,1 CMi,
    HR 2828,7.427473,9.276100,4.990000,CMi,2Eps CMi,
    HR 2836,7.441080,10.608300,6.370000,CMi,,
    HR 2840,7.444807,11.009200,6.410000,CMi,,
    HR 2845,7.452500,8.289400,2.900000,CMi,3Bet CMi,
    HR 2851,7.467253,6.941900,5.250000,CMi,5Eta CMi,
    HR 2854,7.469387,8.925600,4.320000,CMi,4Gam CMi,
    HR 2864,7.496613,12.006700,4.540000,CMi,6 CMi,
    HR 2880,7.534973,1.914400,5.250000,CMi,7Del1CMi,
    HR 2887,7.553220,3.290300,5.590000,CMi,8Del2CMi,
    HR 2893,7.568080,10.568300,6.280000,CMi,,
    HR 2901,7.571053,3.371400,5.810000,CMi,9Del3CMi,
    HR 2904,7.579447,2.725000,6.550000,CMi,,
    HR 2918,7.609640,5.861700,5.910000,CMi,,
    HR 2943,7.655027,5.225000,0.380000,CMi,10Alp CMi,
    HR 2950,7.668613,5.230800,6.020000,CMi,,
    HR 2966,7.693113,3.624700,5.940000,CMi,,
    HR 2982,7.718167,0.189400,6.190000,CMi,,
    HR 2987,7.737220,12.859400,6.430000,CMi,,
    HR 2989,7.735387,2.405000,6.470000,CMi,,
    HR 3008,7.771167,10.768300,5.300000,CMi,11 CMi,
    HR 3033,7.816360,4.332800,6.530000,CMi,,
    HR 3050,7.846500,3.277200,6.180000,CMi,,
    HR 3059,7.861667,1.766900,5.140000,CMi,13Zet CMi,
    HR 3061,7.868667,3.277200,6.310000,CMi,,
    HR 3087,7.925387,8.862800,5.860000,CMi,,
    HR 3093,7.939973,4.485800,6.170000,CMi,,
    HR 3097,7.954420,8.641400,6.050000,CMi,,
    HR 3098,7.954500,1.126900,6.350000,CMi,,
    HR 3103,7.968280,7.213600,6.410000,CMi,,
    HR 3110,7.972387,2.224700,5.290000,CMi,14 CMi,
    HR 3136,8.020500,4.879700,5.650000,CMi,,
    HR 3144,8.030753,8.913900,6.220000,CMi,,
    HR 3145,8.037753,2.334400,4.390000,CMi,,
    HR 3095,7.949833,15.790300,5.780000,Cnc,1 Cnc,
    HR 3104,7.975413,16.518600,5.990000,Cnc,,
    HR 3115,7.993080,13.242200,6.020000,Cnc,,
    HR 3124,8.015527,25.392800,5.830000,Cnc,2Ome1Cnc,
    HR 3125,8.013333,19.816100,6.250000,Cnc,,
    HR 3127,8.016860,23.583100,6.340000,Cnc,,
    HR 3128,8.013140,17.308600,5.550000,Cnc,3 Cnc,
    HR 3132,8.028833,25.089700,6.310000,Cnc,4Ome2Cnc,
    HR 3134,8.025087,16.455300,5.990000,Cnc,5 Cnc,
    HR 3158,8.079220,18.842200,6.150000,Cnc,,
    HR 3163,8.084587,13.118100,5.120000,Cnc,8 Cnc,
    HR 3164,8.093613,27.529700,6.210000,Cnc,,
    HR 3169,8.105113,22.635600,5.990000,Cnc,9Mu 1Cnc,
    HR 3176,8.129387,21.581700,5.300000,Cnc,10Mu 2Cnc,
    HR 3184,8.145113,13.640800,6.270000,Cnc,12 Cnc,
    HR 3191,8.174220,25.507200,5.730000,Cnc,14Psi Cnc,
    HR 3198,8.183000,14.629400,6.230000,Cnc,,
    HR 3201,8.187947,9.821100,6.070000,Cnc,,
    HR 3208,8.203527,17.647800,5.630000,Cnc,16Zet1Cnc,
    HR 3209,8.203527,17.647800,6.020000,Cnc,16Zet1Cnc,
    HR 3210,8.203693,17.647800,6.200000,Cnc,16Zet2Cnc,
    HR 3214,8.206140,14.003900,6.540000,Cnc,,
    HR 3215,8.219140,29.656700,5.640000,Cnc,15 Cnc,
    HR 3222,8.216613,16.514200,6.010000,Cnc,,
    HR 3224,8.228253,23.137800,6.560000,Cnc,,
    HR 3228,8.236413,17.675800,6.470000,Cnc,,
    HR 3231,8.239167,13.048300,6.380000,Cnc,,
    HR 3248,8.276087,11.726400,7.130000,Cnc,,
    HR 3249,8.275253,9.185600,3.520000,Cnc,17Bet Cnc,
    HR 3252,8.292140,8.866100,6.290000,Cnc,,
    HR 3262,8.334420,27.217800,5.140000,Cnc,18Chi Cnc,
    HR 3264,8.339167,20.747800,5.830000,Cnc,,
    HR 3268,8.342253,24.022200,5.980000,Cnc,19Lam Cnc,
    HR 3284,8.389387,18.332200,5.950000,Cnc,20 Cnc,
    HR 3290,8.398667,10.631900,6.080000,Cnc,21 Cnc,
    HR 3299,8.430527,17.046100,6.140000,Cnc,25 Cnc,
    HR 3304,8.441027,27.893600,5.570000,Cnc,22Phi1Cnc,
    HR 3306,8.431887,7.564400,5.130000,Cnc,,
    HR 3310,8.446333,26.934400,6.320000,Cnc,23Phi2Cnc,
    HR 3311,8.446387,26.935300,6.300000,Cnc,23Phi2Cnc,
    HR 3312,8.444387,24.534200,7.020000,Cnc,24 Cnc,
    HR 3313,8.444473,24.535300,7.810000,Cnc,24 Cnc,
    HR 3319,8.445527,12.654400,5.500000,Cnc,27 Cnc,
    HR 3329,8.476887,24.144700,6.100000,Cnc,28 Cnc,
    HR 3333,8.477027,14.210800,5.950000,Cnc,29 Cnc,
    HR 3355,8.525140,24.081100,5.750000,Cnc,30Ups1Cnc,
    HR 3357,8.526587,18.094400,5.350000,Cnc,31The Cnc,
    HR 3361,8.531833,9.814400,6.830000,Cnc,,
    HR 3366,8.545140,20.441100,5.330000,Cnc,33Eta Cnc,
    HR 3369,8.550027,24.084700,6.360000,Cnc,32Ups2Cnc,
    HR 3372,8.544413,10.066100,6.460000,Cnc,34 Cnc,
    HR 3376,8.562527,13.257200,6.280000,Cnc,,
    HR 3380,8.570360,8.451900,6.030000,Cnc,,
    HR 3387,8.588720,19.590000,6.580000,Cnc,35 Cnc,
    HR 3394,8.602140,15.313600,6.320000,Cnc,,
    HR 3395,8.597500,6.620000,5.990000,Cnc,,
    HR 3396,8.597580,6.622500,7.250000,Cnc,,
    HR 3406,8.618280,9.655600,5.880000,Cnc,36 Cnc,
    HR 3409,8.638613,32.801900,5.940000,Cnc,,
    HR 3412,8.634780,9.574700,6.530000,Cnc,37 Cnc,
    HR 3423,8.671747,31.941900,6.100000,Cnc,,
    HR 3424,8.656833,8.017200,6.450000,Cnc,,
